ZONEID,TIMESTAMP,VAR78,VAR79,VAR134,VAR157,VAR164,VAR165,VAR166,VAR167,VAR169,VAR175,VAR178,VAR228,POWER
1,20140216 00:00,0.204295158,0.010704041,93363.8125,77.60153198,0.673493564,-1.111125946,2.026767731,294.8549805,9344825,34673664,17292096,0.009153787,0.532435897
1,20140216 01:00,0.170959473,0.042442322,93345.25,58.3046875,0.746307373,-0.199228287,3.039125443,297.4162598,2394184,1340497,2942978,7.03E-05,0.542564103
1,20140216 02:00,0.175811648,0.053382874,93328.625,58.60220337,0.772864997,-0.240113258,2.154135704,297.1359863,4685579,2724061,5876523,0.000290036,0.438782051
1,20140216 03:00,0.284789145,0.05280304,93355.5625,56.49160767,0.845074356,-1.279443741,1.568395615,296.5874023,6314705,4081294,8245798,0.000631094,0.217179487
1,20140216 04:00,0.30140996,0.136962891,93451.125,76.48178101,0.716864049,-0.076413155,3.819889069,294.0891113,8514581,5455055,11139570,0.002260447,0.319166667
1,20140216 05:00,0.084752202,0.220779419,93493.9375,77.87174988,0.968001783,-1.630779266,2.844175339,293.3291016,9840106,6822396,13159051,0.003173351,0.089551282
1,20140216 06:00,0.18582952,0.113922119,93580.75,70.44084167,0.978186727,-2.249860764,2.170482635,293.8205566,11113339,8151420,15014511,0.003604412,0.155705128
1,20140216 07:00,0.362121582,0.14414978,93708.1875,78.514328,0.893829346,-1.287531853,2.245079041,292.1533203,11729504,9535363,16102825,0.006465912,0.22724359
1,20140216 08:00,0.108581543,0.084396362,93794.75,82.35655212,0.62487793,-1.431099892,0.101329505,291.7211914,11964969,10906839,16672372,0.007294655,0.05974359
1,20140216 09:00,0.066589355,0.005607605,93895.3125,86.38049316,0.460266113,-2.543375969,-0.478881359,290.5581055,12071469,12155713,16890192,0.007397175,0.001282051
1,20140216 10:00,0.034896851,0.001110077,94011.4375,91.58340454,0.487854004,-3.0224123,-0.50826931,289.6108398,12071469,13395650,16889872,0.00742197,6.41E-05
1,20140216 11:00,0.025550842,0.000434875,94116.4375,93.75068665,0.644104004,-3.14662838,-0.067203522,289.059082,12071469,14632070,16889872,0.007426739,0
1,20140216 12:00,0.063529968,0.000164986,94200.875,93.45692444,0.893249512,-3.098588943,0.408582687,288.9003906,12071469,15903314,16889872,0.007432938,0
1,20140216 13:00,0.064544678,0,94227.4375,91.61549377,0.726776123,-2.900457382,0.868804932,288.9206543,12071469,17235200,16889872,0.007445812,0
1,20140216 14:00,0.036460876,0,94233.9375,87.07069397,0.308868408,-1.94285202,1.364930153,288.5117188,12071469,18491312,16889872,0.007459641,0
1,20140216 15:00,0.013923645,0,94220.6875,83.36158752,0.161071777,-1.384731293,1.678450584,287.7321777,12071469,19649776,16889872,0.007463932,0
1,20140216 16:00,0.003147125,0,94208.6875,80.0229187,0.068145752,-1.314223289,1.849137306,286.9086914,12071469,20753536,16889872,0.007465363,0
1,20140216 17:00,0.000652313,0,94223.875,77.76715088,0.012023926,-1.102931976,1.622264862,286.0090332,12071469,21819472,16889872,0.007465363,0
1,20140216 18:00,0.000358582,0,94255.375,77.35673523,0.007354736,-1.226652145,1.379649162,285.3701172,12071469,22881536,16889872,0.007465363,0
1,20140216 19:00,0.000179291,0,94313.9375,77.56340027,0,-1.484326363,1.540673256,284.2646484,12071469,23894064,16889872,0.007465363,0
1,20140216 20:00,6.48E-05,0,94385.3125,77.94367981,0.001678467,-1.237435341,1.514094353,284.2150879,12084750,24909504,16916528,0.007465363,0.004358974
1,20140216 21:00,0,0,94453.125,77.13635254,0.002685547,-1.242888451,1.271225929,286.6413574,12559405,25969600,17531632,0.007465363,0.041153846
1,20140216 22:00,0,0,94507.625,71.61515808,0,-1.75881958,0.909941673,288.3728027,13842669,27037264,19018960,0.007465363,0.443589744
1,20140216 23:00,0,0,94529.8125,64.98538208,0,-1.942195892,0.122279167,290.3813477,15934837,28137968,21338896,0.007465363,0.661666667
1,20140217 00:00,4.20E-05,0,94505.0625,56.44935608,0.02142334,-1.742969513,-0.686925888,292.3295898,18724944,29266352,24367744,0.007463932,0.759423077
1,20140217 01:00,0.002811432,0,94450.4375,54.59584045,0.048187256,-2.136066437,-1.180141449,293.8881836,3143638,1188473,3432874,0,0.697435897
1,20140217 02:00,0.004920959,0,94411.0625,51.06051636,0.157440186,-1.681497574,-1.218019485,295.2487793,6709152,2424260,7274034,0,0.828653846
1,20140217 03:00,0.005413055,0,94361.125,48.15548706,0.30267334,-1.359894753,-0.904472351,296.0307617,10299487,3648152,11167596,0,0.78025641
1,20140217 04:00,0.005550385,0,94294.625,45.52087402,0.233428955,-1.289515495,-0.705171585,296.6413574,13676626,4889870,14849882,0,0.659807692
1,20140217 05:00,0.003425598,0,94254.6875,43.8089447,0.118286133,-1.330346107,-0.909168243,297.0981445,16612417,6154722,18088544,0,0.534423077
1,20140217 06:00,0.000228882,0,94211.8125,42.57855225,0.015960693,-1.479194641,-1.282663345,297.2019043,19035872,7345179,20787424,0,0.281217949
1,20140217 07:00,0,0,94208.8125,42.05921936,0.004669189,-1.546240807,-1.842751503,296.9223633,20759552,8526315,22769792,0,0.116153846
1,20140217 08:00,0,0,94204.875,44.07423401,0,-1.307139397,-1.889223099,295.9501953,21656592,9694565,23885808,0,0.034230769
1,20140217 09:00,0,0,94229,48.49729919,0.000976563,-1.443152428,-1.58343792,292.8442383,21817504,10844374,24153184,0,0.012692308
1,20140217 10:00,6.10E-05,0,94276.6875,53.6161499,0.006988525,-2.682711601,-1.359210014,292.3979492,21817504,12003290,24153184,0,0.000192308
1,20140217 11:00,0.0001297,0,94326.875,68.2053833,0.008178711,-3.824662209,-1.337718964,290.9155273,21817504,13155695,24153184,0,0
1,20140217 12:00,0.000209808,0,94382.3125,75.06506348,0.012542725,-2.832351685,-0.471796036,289.5581055,21817504,14286884,24153184,0,0
1,20140217 13:00,0.001441956,0,94393.875,78.59712219,0.041366577,-1.955024719,0.049132347,288.2844238,21817504,15399688,24153184,0,0
1,20140217 14:00,0.016223907,2.38E-05,94399.1875,81.2881012,0.273345947,-1.989059448,0.28096962,287.0625,21817504,16518831,24153184,0,0
1,20140217 15:00,0.021690369,0.000580788,94370.875,83.34443665,0.403442383,-1.60432148,0.810320854,286.8918457,21817504,17662592,24153184,0,0
1,20140217 16:00,0.019664764,0.001992226,94334.6875,84.22798157,0.566802979,-1.030244827,0.807225227,287.5219727,21817504,18897056,24153184,0,0
1,20140217 17:00,0.015277863,0.006398201,94298.875,84.96420288,0.606018066,-0.925852776,1.12336731,287.0095215,21817504,20086944,24153184,0,0
1,20140217 18:00,0.010410309,0.010556221,94271.4375,86.03747559,0.677764893,-0.892260552,1.267043114,286.6784668,21817504,21230096,24153184,0,0
1,20140217 19:00,0.013565063,0.009644508,94285,86.93690491,0.519393921,-0.631093025,1.492101669,286.3254395,21817504,22391232,24153184,0,0
1,20140217 20:00,0.017694473,0.001387119,94306.1875,86.69517517,0.327972412,-0.572104454,0.951083183,287.2368164,21827008,23626576,24175024,0,0.004102564
1,20140217 21:00,0.007598877,0,94316.625,84.44068909,0.271636963,-1.151741982,0.793335915,288.5168457,22223952,24817936,24736240,0,0.067692308
1,20140217 22:00,0.001869202,0,94300.125,78.11183167,0.095794678,-0.914880753,0.087827683,290.1374512,23401440,26046480,26167296,0,0.398141026
1,20140217 23:00,0.004760742,0,94298.9375,70.62240601,0.204437256,-0.44258976,-0.407085419,292.1628418,25423600,27252096,28475280,0,0.469551282
1,20140218 00:00,0.010570526,0,94259.5,63.91096497,0.227783203,0.140942574,-1.135929108,294.3413086,28113984,28491920,31480480,0,0.718269231
1,20140218 01:00,0.014232636,0,94193,55.58363342,0.229156494,1.260756493,-1.723126411,296.4492188,3196685,1241302,3517697,0,0.681858974
1,20140218 02:00,0.055332184,0,94119.1875,46.39645386,0.687774658,2.341550827,-1.545005798,297.8789062,6475811,2533400,7174810,0,0.797820513
1,20140218 03:00,0.044533867,0,94046.125,41.95071411,0.842147827,2.354115486,-1.734787941,298.5341797,9165798,3917701,10388625,0,0.560384615
1,20140218 04:00,0.038909912,0,93964.5625,38.24507141,0.564478099,2.28579998,-2.174284935,299.0725098,11581682,5368147,13339003,0,0.452371795
1,20140218 05:00,0.00617218,0,93896,36.67166138,0.245802581,2.260335922,-2.514257431,299.09375,13422784,6754796,15711685,0,0.259038462
1,20140218 06:00,0.001289368,0.000171185,93827.3125,35.44992065,0.023376465,2.238102913,-2.347770691,299.5959473,15702406,8080514,18329136,0,0.221730769
1,20140218 07:00,0.000513077,7.34E-05,93812.875,34.53509521,0.012023926,1.873096466,-2.064176559,299.1745605,17300912,9327122,20224192,0,0.131858974
1,20140218 08:00,0.000154495,0,93775.75,37.3067627,0,0.87295723,-1.375411034,297.9438477,18146736,10560812,21305776,0,0.051025641
1,20140218 09:00,0,0.000189543,93777.125,41.87002563,0.044723511,0.63962841,-2.109419823,295.8088379,18295328,11748121,21561824,0,0.013333333
1,20140218 10:00,0,0.001394987,93781.1875,47.14135742,0.121704102,0.387796402,-1.0990839,296.3859863,18295328,12933255,21561856,0,0.000192308
1,20140218 11:00,0,0.000885487,93813.125,52.0756073,0.134490967,-0.783342362,-0.698988915,293.3552246,18295328,14124426,21561856,0,0
1,20140218 12:00,0.000816345,0,93809.4375,54.71052551,0.049102783,-1.051996231,-1.246160507,292.0488281,18295328,15311697,21561856,0,0
1,20140218 13:00,0.005844116,0,93798.25,58.82188416,0.135345459,-1.809165001,-1.582745552,291.1860352,18295328,16503883,21561856,0,0
1,20140218 14:00,0.007299423,0,93756.9375,70.57672119,0.095214844,-1.567152977,-1.727041245,290.7888184,18295328,17706752,21561856,0,0
1,20140218 15:00,0.011169434,0,93706.5,76.7878418,0.158996582,-0.872303963,-2.198020935,290.692627,18295328,18930480,21561856,0,0
1,20140218 16:00,0.013824463,0,93656.5,78.02516174,0.099212646,-0.278757095,-2.246631622,290.9707031,18295328,20167728,21561856,0,0
1,20140218 17:00,0.014205933,0.000252724,93592.6875,81.36009216,0.055099487,-0.142210007,-2.190725327,290.7385254,18295328,21420592,21561856,0,0
1,20140218 18:00,0.007017508,0,93557.375,84.6124115,0.041046143,0.282617569,-1.710148811,290.435791,18295328,22647232,21561856,0,0
1,20140218 19:00,0.003790329,0.000762939,93548.5625,86.78860474,0.068237305,0.330950737,-1.779423714,289.9509277,18295328,23859872,21561856,0,0
1,20140218 20:00,0.008407593,0.000265121,93581.125,89.12870789,0.081695557,1.026931763,-1.612149239,289.5571289,18304624,25054304,21581552,0,0.003782051
1,20140218 21:00,0.01625061,4.67E-05,93601.375,87.99172974,0.146972656,1.15421772,-1.477272034,291.9084473,18712960,26307872,22155504,0,0.059679487
1,20140218 22:00,0.037399292,8.82E-05,93599.4375,81.14520264,0.365966797,2.219443321,-2.140219688,293.9301758,19714560,27614528,23457136,0,0.375384615
1,20140218 23:00,0.113777161,0,93567.6875,75.37254333,0.881317139,3.280203819,-3.106327057,295.6721191,21341680,28964208,25474288,0,0.610897436
1,20140219 00:00,0.113638103,0.001443863,93511.5,71.4553833,0.598815918,4.04944706,-3.693766594,296.4245605,23026448,30357296,27700432,0.000467777,0.737371795
1,20140219 01:00,0.022263043,0.007774353,93336.3125,58.1545105,0.431328297,1.9422369,-4.780269623,300.0402832,3062360,1397042,3439209,0,0.781217949
1,20140219 02:00,0.054996587,0.149795532,93196.875,47.09738159,0.910307169,2.66163063,-5.207406044,301.1599121,6285060,2800499,7158801,0,0.476089744
1,20140219 03:00,0.169734001,0.207015991,93278.3125,76.05027771,0.903320313,2.777151108,-6.076888084,295.904541,8173945,4213622,9862021,0.004667282,0.229230769
1,20140219 04:00,0.051391602,0.071586609,93120.875,69.60015869,0.853515625,1.233980179,-4.26363945,297.3637695,9999673,5630881,12494262,0.004979372,0.153589744
1,20140219 05:00,0.29336983,0.079597473,93086.875,81.14553833,0.865112305,1.884536743,-5.291332245,295.1413574,12104830,7072312,15258347,0.009342194,0.097628205
1,20140219 06:00,0.036929477,0.001914978,93028.375,71.66271973,0.231409729,0.430689812,-5.188066483,296.5114746,13506449,8485684,17265712,0.009429932,0.024487179
1,20140219 07:00,0.225390077,0.178703308,92967,63.38908386,0.805969238,-0.115523338,-5.156878471,297.2229004,14806305,9887983,18952416,0.00946331,0.13224359
1,20140219 08:00,0.180465698,0.051071167,93037.8125,83.09239197,0.580291748,2.116893768,-5.3979702,294.0769043,15214549,11300709,19649328,0.013400555,0.047371795
1,20140219 09:00,0.115333557,0.008430481,93133.0625,86.29229736,0.398925781,2.116333961,-4.700982094,293.0725098,15320901,12631161,19862368,0.013554096,0.008269231
1,20140219 10:00,0.015052795,0.000133514,93199.625,85.72776794,0.149688721,2.454283714,-3.786664009,292.6259766,15320901,13953800,19862128,0.013624668,6.41E-05
1,20140219 11:00,0.001731873,5.72E-06,93323.375,66.15345764,0.041992188,5.296525002,-1.012407303,291.684082,15320901,15187473,19862128,0.013624668,0
1,20140219 12:00,0.004425049,0,93419.375,63.60346985,0.242462158,4.757813454,-1.363350868,290.3044434,15320901,16344153,19862128,0.013624668,0
1,20140219 13:00,0.001647949,0,93428.625,63.05223083,0.034667969,4.695613861,-1.607043266,289.7695312,15320901,17506400,19862128,0.013624668,0
1,20140219 14:00,0.001117706,0,93454,63.02223206,0.012710571,4.985858917,-1.379515648,288.8886719,15320901,18609936,19862128,0.013624668,0
1,20140219 15:00,0.000270844,0,93486.5,63.43623352,0,4.842154503,-1.464903831,287.9223633,15320901,19685840,19862128,0.013624668,0
1,20140219 16:00,0,0,93498.625,62.6900177,0,4.637675285,-1.681713104,286.9689941,15320901,20723600,19862128,0.013624668,0
1,20140219 17:00,0,0,93528.6875,60.27897644,0.000976563,4.420796394,-1.823223114,286.2775879,15320901,21743264,19862128,0.013624668,0
1,20140219 18:00,0,0,93567.9375,62.35906982,0.006378174,4.355300903,-1.729946136,285.421875,15320901,22737632,19862128,0.013624668,0
1,20140219 19:00,0.0001297,0,93656.9375,66.24562073,0.024719238,3.977793694,-1.430030823,284.5551758,15320901,23712464,19862128,0.013624668,0
1,20140219 20:00,0.000488281,0,93750.3125,70.84085083,0.030700684,3.588543892,-1.36823082,284.0239258,15329603,24679248,19879120,0.013624668,0.000705128
1,20140219 21:00,0.000606537,0,93849.5,71.52418518,0.063049316,4.694144249,-1.46551609,284.8806152,15758132,25668656,20439440,0.013624668,0.031538462
1,20140219 22:00,0.015184402,0,93936.125,65.81391907,0.782623291,5.347839355,-0.926445961,286.1652832,16917936,26727712,21798256,0.013624668,0.463974359
1,20140219 23:00,0.036010742,0,93997.4375,59.24835205,0.862716675,5.292339325,-0.980648994,287.2651367,18434672,27903472,23632944,0.013624668,0.71525641
1,20140220 00:00,0.040271759,0,94048.625,52.68830872,0.75869751,5.482595444,-1.03101635,288.5739746,20458704,29168048,26032160,0.013624668,0.798782051
1,20140220 01:00,0.045150757,5.72E-06,94062.4375,51.98910522,0.967254639,6.451372147,-0.800758362,288.5571289,2393830,1268605,2811387,0,0.785512821
1,20140220 02:00,0.031032562,2.19E-05,94100.75,48.10092163,0.990356445,6.440537453,-0.61583519,289.2473145,4712116,2567681,5635410,0,0.752179487
1,20140220 03:00,0.012185097,0,94093.875,42.75654602,0.628616333,6.198613167,-0.463513374,290.230957,7272956,3848350,8679688,0,0.680769231
1,20140220 04:00,0.00186491,0,94054.25,36.02801514,0.12676239,5.954315186,-0.600870132,291.3525391,10445567,5058542,12136207,0,0.668910256
1,20140220 05:00,2.34E-05,0,94047.5,34.16096497,0.003860474,5.977154732,-0.263332367,291.5825195,13501076,6120780,15398595,0,0.562820513
1,20140220 06:00,0,0,94053.875,33.84941101,0,5.716116905,-0.034179688,291.3374023,15978939,7156599,18077472,0,0.338141026
1,20140220 07:00,0,0,94118.4375,33.13085938,0,5.4000597,0.12183857,290.7209473,17703952,8172711,19998160,0,0.107179487
1,20140220 08:00,0,0,94216.25,35.99667358,0,4.437282562,-0.048020363,289.5893555,18587312,9170207,21055792,0,0.0325
1,20140220 09:00,0,0,94285.6875,40.92877197,0,3.094546318,-0.466905594,287.7941895,18728000,10150006,21283776,0,0.011153846
1,20140220 10:00,0,0,94375.375,44.1275177,0,2.50856781,-0.69393158,286.4350586,18728000,11130577,21283776,0,6.41E-05
1,20140220 11:00,0,0,94485.125,45.31358337,0,2.051187515,-0.989243507,285.048584,18728000,12097604,21283776,0,0
1,20140220 12:00,0,0,94517.5,45.45072937,0,2.086181641,-0.991331101,284.0634766,18728000,13052119,21283776,0,0
1,20140220 13:00,0,0,94534.8125,46.58906555,0,2.23608017,-0.741563797,283.3444824,18728000,14002010,21283776,0,0
1,20140220 14:00,0,0,94512.5,47.62557983,0,2.372471809,-0.680235863,282.6628418,18728000,14948353,21283776,0,0
1,20140220 15:00,0,0,94502.5625,49.39482117,0,2.249197006,-0.877708435,282.2600098,18728000,15891956,21283776,0,0
1,20140220 16:00,0,0,94489.5,51.59686279,0,2.054099083,-1.190216064,281.8303223,18728000,16830064,21283776,0,0
1,20140220 17:00,0,0,94494.0625,53.46063232,0,2.071136475,-1.095527649,281.5671387,18728000,17765440,21283776,0,0
1,20140220 18:00,0,0,94507.875,55.32414246,0,2.212443352,-0.822572708,281.2470703,18728000,18697680,21283776,0,0
1,20140220 19:00,0,0,94538.625,56.99996948,0,2.285214424,-0.555325508,280.7995605,18728000,19627552,21283776,0,0
1,20140220 20:00,0,0,94593.125,58.53089905,0,2.0815382,-0.003411293,280.6396484,18735824,20553712,21298880,0,0.003141026
1,20140220 21:00,0,0,94664.6875,60.95083618,0,1.342307091,0.431352615,283.4689941,19175312,21517920,21860096,0,0.035448718
1,20140220 22:00,0,0,94702.125,54.36381531,0,0.997872949,0.577496648,285.9953613,20436688,22511744,23289872,0,0.431153846
1,20140220 23:00,0,0,94730.4375,47.66133118,0,0.538794518,0.564382136,288.3605957,22518560,23531808,25547024,0,0.675512821
1,20140221 00:00,0,0,94742.5,41.47901917,0,0.064972878,0.258810818,290.5522461,25311040,24581440,28510160,0,0.79
1,20140221 01:00,0,0,94747.375,36.320755,0,-0.437865257,-0.596962929,292.4331055,3326902,1075436,3489933,0,0.832371795
1,20140221 02:00,0,0,94712.875,34.39582825,0,0.026961327,-1.012985229,293.6882324,6962233,2159288,7291126,0,0.816153846
1,20140221 03:00,0,0,94661.25,33.2071991,0,0.186393738,-1.113710403,294.6601562,10654004,3258564,11165220,0,0.775448718
1,20140221 04:00,0,0,94623.75,32.66096497,0,0.086960793,-1.250854492,295.4030762,14148507,4371651,14867478,0,0.676730769
1,20140221 05:00,0,0,94585,32.22059631,0,0.060232162,-1.506073952,295.8425293,17211248,5494662,18163856,0,0.523910256
1,20140221 06:00,0,0,94553.0625,33.21116638,0,0.460279465,-1.702058792,295.911377,19645328,6620331,20849344,0,0.320128205
1,20140221 07:00,0,0,94566.6875,34.56370544,0,1.191138268,-1.987382889,295.6508789,21311728,7741752,22763344,0,0.102820513
1,20140221 08:00,0,0,94607.375,35.37812805,0.001678467,1.207838058,-1.519625664,294.2810059,22151216,8851106,23811872,0,0.032371795
1,20140221 09:00,0.00202179,0,94695.8125,39.02574158,0.04788208,0.825875282,-1.256336212,291.2980957,22276560,9941974,24030016,0,0.010769231
1,20140221 10:00,0.008914948,0,94823.375,48.54206848,0.174468994,-2.227590561,0.657071114,290.2727051,22276560,11046660,24030016,0,0.000128205
1,20140221 11:00,0.002235413,0,94935.5,64.55383301,0.102416992,-4.278806686,-0.008861542,288.1901855,22276560,12165627,24030016,0,0
1,20140221 12:00,0.001419067,0,94995.4375,72.95491028,0.028991699,-2.798781395,-0.387543678,287.1027832,22276560,13258535,24030016,0,0
1,20140221 13:00,0.018814087,0,95019.5625,77.32392883,0.270935059,-2.038668633,-0.121703148,285.9343262,22276560,14323349,24030016,0,0
1,20140221 14:00,0.029220581,0,94996.5,80.24031067,0.469238281,-1.373587608,0.379653931,286.1479492,22276560,15498258,24030016,0,0
1,20140221 15:00,0.035003662,0,94978.375,80.4133606,0.602966309,-1.023023605,0.543068886,286.2841797,22276560,16713758,24030016,0,0
1,20140221 16:00,0.043228149,0,94948.8125,82.04780579,0.585479736,-0.784291267,0.897090912,286.6262207,22276560,17889504,24030016,0,0
1,20140221 17:00,0.077682495,0,94939.3125,84.12774658,1,-0.493672371,1.123486519,286.501709,22276560,19077584,24030016,0,0
1,20140221 18:00,0.140396118,0,94944.625,83.86180115,1,-0.333493233,0.793362618,286.7722168,22276560,20400720,24030016,7.29E-05,0
1,20140221 19:00,0.14189148,0,94976.75,83.79446411,0.982666016,-0.585637093,0.613249779,287.1054688,22276560,21750096,24030016,0.000116706,0
1,20140221 20:00,0.125068665,0,95010.1875,83.34820557,0.970001221,-1.005940437,0.142105103,287.1862793,22279616,23099024,24041088,0.0001477,0.000320513
1,20140221 21:00,0.087112427,0,95060.8125,82.44458008,0.85333252,-1.399148941,-0.628133774,287.5083008,22438672,24452016,24388400,0.000181913,0.029871795
1,20140221 22:00,0.080070496,0,95080.875,76.87886047,0.995330811,-1.146052361,-1.446647644,288.1994629,23006784,25749424,25288176,0.00019002,0.155833333
1,20140221 23:00,0.081077576,0,95091.375,71.03778076,0.981933594,-0.236237526,-1.703783035,289.1311035,23899152,27119248,26672896,0.000197411,0.349038462
1,20140222 00:00,0.038795471,0,95069.4375,66.85121155,0.962615967,0.380778313,-1.505090714,290.2314453,25307328,28502960,28664752,0.000197649,0.723269231
1,20140222 01:00,0.001304626,0,95040.25,54.97648621,0.195739746,-0.01595974,-1.184188843,293.4611816,3199152,1219573,3476095,0,0.664358974
1,20140222 02:00,0.003944397,0,94975.0625,50.83613586,0.135620117,0.369417191,-0.891124725,294.7766113,6714400,2415788,7267640,0,0.764871795
1,20140222 03:00,0.012367249,0,94932,47.45452881,0.313690186,0.602650642,0.139612198,295.9233398,10180045,3674898,11048376,0,0.757948718
1,20140222 04:00,0.016677856,0,94872.25,44.05882263,0.633666992,0.182021141,0.020028114,296.7998047,13548915,4919869,14722913,0,0.658076923
1,20140222 05:00,0.04296875,0,94807.375,41.9775238,0.72341919,-0.409404755,-0.654709816,297.4309082,16288475,6228704,17799872,0,0.508012821
1,20140222 06:00,0.008349419,0,94757.125,42.93727112,0.468276978,-1.061513901,-1.958708763,297.1933594,17969312,7539505,19851376,0,0.311602564
1,20140222 07:00,0.000888824,0,94800.375,41.7686615,0.041000366,-0.189214706,-1.702470779,296.9760742,19425040,8791200,21601952,0,0.110641026
1,20140222 08:00,0.002372742,0,94856.875,42.09461975,0.061233521,-0.502163887,-0.632498741,296.2548828,20213968,9986063,22613920,0,0.042371795
1,20140222 09:00,0.004516602,0,94963.0625,55.9026947,0.052032471,-4.220485687,1.095658302,292.8430176,20328256,11154884,22818880,0,0.0125
1,20140222 10:00,0.002235413,0,95091.875,70.64427185,0.042175293,-4.589331627,0.836380959,290.1401367,20328256,12357219,22818992,0,6.41E-05
1,20140222 11:00,0.003715515,0,95199.875,74.93171692,0.047424316,-3.90348053,0.881469727,288.5891113,20328256,13483112,22818992,0,0
1,20140222 12:00,0.012199402,0,95240.4375,77.51637268,0.130096436,-3.072027206,0.531104088,287.6594238,20328256,14633330,22818992,0,0
1,20140222 13:00,0.014335632,0,95248.8125,77.71182251,0.158386231,-2.272744179,0.295104981,287.0661621,20328256,15771807,22818992,0,0
1,20140222 14:00,0.013511658,0,95238.4375,78.14231873,0.149383545,-1.932722092,0.306277275,286.388916,20328256,16881856,22818992,0,0
1,20140222 15:00,0.018981934,0,95224.3125,78.42488098,0.26272583,-1.64932251,0.628633499,285.8833008,20328256,17983968,22818992,0,0
1,20140222 16:00,0.027877808,0,95196.875,77.26011658,0.492156982,-1.268093109,0.854341507,286.4106445,20328256,19178048,22818992,0,0
1,20140222 17:00,0.025901794,0,95188.625,77.67102051,0.563903809,-1.286377907,1.034740448,285.8200684,20328256,20315296,22818992,0,0
1,20140222 18:00,0.016601563,0,95185.3125,78.38912964,0.428527832,-1.123800278,0.962001801,286.2744141,20328256,21536992,22818992,0,0
1,20140222 19:00,0.007759094,0,95199.4375,80.41967773,0.322967529,-1.251103401,1.036396027,285.6850586,20328256,22678592,22818992,0,0
1,20140222 20:00,0.013660431,0,95234.5,82.88114929,0.354125977,-1.253718376,1.090798378,285.3723145,20333728,23788208,22830816,0,0.001346154
1,20140222 21:00,0.022102356,0,95287.4375,82.13031006,0.557403565,-1.493532181,0.841403008,287.2612305,20671584,24904400,23314928,0,0.051602564
1,20140222 22:00,0.046066284,0,95326.25,70.4750824,0.900634766,-2.596593857,0.604337692,288.5424805,21527168,26161136,24440400,0,0.219102564
1,20140222 23:00,0.012802124,0,95348.375,65.22506714,0.71194458,-2.622767448,0.480617523,289.4956055,22822048,27454352,26118112,0,0.249230769
1,20140223 00:00,0.001174927,0,95331.5625,55.0838623,0.148925781,-2.584988594,0.306158066,291.3203125,25348144,28652864,28923328,0,0.637948718
1,20140223 01:00,0.001995087,0,95316.1875,53.11976624,0.081695557,-2.915811539,-0.389645577,292.4006348,2874343,1282264,3213904,0,0.614679487
1,20140223 02:00,0.000572205,0,95257.8125,47.15118408,0.026031494,-2.682962418,-0.525380135,293.901123,6379792,2446877,6976439,0,0.823589744
1,20140223 03:00,0.0001297,0,95160.6875,42.03598022,0.010009766,-2.330462456,-0.470310211,295.0881348,9991555,3608628,10834779,0,0.768141026
1,20140223 04:00,0,0,95077.0625,38.34407043,0,-2.040925026,-0.526150703,295.923584,13423488,4770724,14514882,0,0.66525641
1,20140223 05:00,0,0,95045.75,36.11494446,0,-1.955784798,-0.678200722,296.4675293,16440831,5929203,17782960,0,0.514230769
1,20140223 06:00,0,0,94992.125,35.54211426,0,-1.908894539,-0.836528778,296.5563965,18840560,7081810,20436240,0,0.316410256
1,20140223 07:00,0,0,94984.125,36.68432617,0,-1.95745182,-1.170850754,296.1953125,20473408,8227171,22316048,0,0.109230769
1,20140223 08:00,0,0,94990.9375,41.02729797,0,-1.599803925,-1.479606628,295.0227051,21278368,9363185,23329840,0,0.038974359
1,20140223 09:00,0,0,95020.9375,47.45225525,0,-1.513484955,-1.51554966,291.9851074,21385536,10489374,23523760,0,0.010769231
1,20140223 10:00,0,0,95068.9375,54.6615448,0,-1.865920067,-1.447818756,291.0319824,21385536,11630866,23523744,0,6.41E-05
1,20140223 11:00,0,0,95112.5,61.90036011,0,-2.032095909,-1.218702316,289.8659668,21385536,12763690,23523744,0,0
1,20140223 12:00,0,0,95114.4375,69.34507751,0,-1.835673332,-0.941408157,288.526123,21385536,13882011,23523744,0,0
1,20140223 13:00,0.00047493,0,95103.5,76.26802063,0.014404297,-1.861085892,-0.608279228,287.3793945,21385536,14985115,23523744,0,0
1,20140223 14:00,0.002141953,0,95103.5625,81.5675354,0.019836426,-1.551000595,0.524035454,287.5917969,21385536,16079737,23523744,0,0
1,20140223 15:00,0.003526688,0,95085.0625,84.73838806,0.07901001,-0.725827217,1.19082737,287.2370605,21385536,17176784,23523744,0,0
1,20140223 16:00,0.003639221,0,95047.5,87.17462158,0.10824585,-0.739301682,1.142724037,287.2250977,21385536,18285184,23523744,0,0
1,20140223 17:00,0.002954483,0,95019.5625,89.30256653,0.09223938,-0.689296722,0.826860428,287.2001953,21385536,19413968,23523744,0,0
1,20140223 18:00,0.002554893,0,95006.1875,90.54646301,0.087814331,-0.261436462,0.508593559,286.9291992,21385536,20539616,23523744,0,0
1,20140223 19:00,0.001925945,0,95011.4375,91.34822083,0.071533203,0.01440239,0.432291031,286.5471191,21385536,21637232,23523744,0,0
1,20140223 20:00,0.001045227,0,95023,92.65931702,0.038879395,-0.035112381,0.242012024,286.1015625,21390400,22721712,23533728,0,0.002435897
1,20140223 21:00,0.000768185,0,95053.125,91.18798828,0.090042114,0.089862823,0.309976578,287.0888672,21773024,23838432,24060256,0,0.074871795
